Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
EGRNQ,China Evergrande Group,0.0235,-0.0065,-21.67,500,122730,310301000,2024-03-10T19:36:58.814594
PRPRF,Prairie Provident Resources Inc.,0.039,-0.0218,-35.86,20001,36030,39872000,2024-03-10T19:36:58.814594
NSGP,"NewStream Energy Technologies Group, Inc.",0.1,-0.04,-28.57,32201,16246,36639000,2024-03-10T19:36:58.814594
INXDF,"The INX Digital Company, Inc.",0.106,-0.027,-20.3,6000,10459,27248000,2024-03-10T19:36:58.814594
RGF,"The Real Good Food Company, Inc.",0.69,-0.28,-28.87,2066000,224485,23415000,2024-03-10T19:36:58.814594
AAGR,African Agriculture Holdings Inc.,0.362,-0.188,-34.18,1807000,732318,20948000,2024-03-10T19:36:58.814594
SMGI,SMG Industries Inc.,0.075,-0.065,-46.43,315822,10463,20104000,2024-03-10T19:36:58.814594
NBMFF,NEO Battery Materials Ltd.,0.1,-0.036,-26.47,31000,12698,17065000,2024-03-10T19:36:58.814594
LCCN,LeapCharger Corporation,0.075,-0.235,-75.81,71618,167357,10912000,2024-03-10T19:36:58.814594
STHZF,StateHouse Holdings Inc.,0.0328,-0.0147,-30.95,68416,144888,8305000,2024-03-10T19:36:58.814594
EGOX,Next.e.GO N.V.,0.0859,-0.0288,-25.11,7280000,1373000,8108000,2024-03-10T19:36:58.814594
RHCO,Readen Holding Corp.,0.0236,-0.0104,-30.59,400,13018,8103000,2024-03-10T19:36:58.814594
TMMI,"TMM, Inc.",0.0121,-0.004,-24.84,11802,365508,7139000,2024-03-10T19:36:58.814594
UAHC,United American Healthcare Corporation,0.0251,-0.0075,-23.01,3200,14854,6278000,2024-03-10T19:36:58.814594
SGCPF,Solstice Gold Corp.,0.0296,-0.0104,-26.0,71000,140004,5952000,2024-03-10T19:36:58.814594
GSRFF,Golden Shield Resources Inc.,0.0736,-0.021,-22.24,12556,21254,4907000,2024-03-10T19:36:58.814594
CUBXF,CubicFarm Systems Corp.,0.1325,-0.0375,-22.06,12205,27894,4581000,2024-03-10T19:36:58.814594
CRGE,"Charge Enterprises, Inc.",0.021,-0.0094,-30.92,4897000,25005000,4516000,2024-03-10T19:36:58.814594
SEVCQ,Sono Group N.V.,0.04,-0.01,-20.0,53712,140454,4347000,2024-03-10T19:36:58.814594
GRNBF,GreenBank Capital Inc.,0.0214,-0.0186,-46.62,250,16152,3470000,2024-03-10T19:36:58.814594
CVHL,"CV Holdings, Inc.",0.0275,-0.0195,-41.49,1000,15816,2475000,2024-03-10T19:36:58.814594
VXLLF,Vaxil Bio Ltd.,0.0149,-0.0051,-25.5,1000,11714,2041000,2024-03-10T19:36:58.814594
LOMEF,Lithium One Metals Inc.,0.021,-0.0094,-30.92,10200,17203,1803000,2024-03-10T19:36:58.814594
CNER,China New Energy Group Co.,0.011,-0.006,-35.22,460558,63918,1606000,2024-03-10T19:36:58.814594
NLVVF,New Leaf Ventures Inc,0.0171,-0.0139,-44.84,3377,70536,1107000,2024-03-10T19:36:58.814594
FBSE,"Fastbase, Inc.",0.1021,-0.0276,-21.28,691,21768,905274,2024-03-10T19:36:58.814594
AJOY,Ayujoy Herbals Ltd.,0.01,-0.006,-37.5,445650,21952,621500,2024-03-10T19:36:58.814594
BABL,Buildablock Corp.,0.017,-0.0109,-39.07,100,59391,435670,2024-03-10T19:36:58.814594
DGWR,"Deep Green Waste & Recycling, Inc.",0.0265,-0.0085,-24.29,112,13689,233587,2024-03-10T19:36:58.814594
EVFM,"Evofem Biosciences, Inc.",0.0199,-0.0071,-26.3,3007000,877598,213530,2024-03-10T19:36:58.814594
KSPN,Kaspien Holdings Inc.,0.013,-0.0041,-23.98,526,12679,64606,2024-03-10T19:36:58.814594
FRCLL,First Republic Bank,0.02,-0.01,-33.33,3001,150603,0,2024-03-10T19:36:58.814594
HYMCL,Hycroft Mining Holding Corporation,0.0178,-0.0105,-37.1,170349,49488,0,2024-03-10T19:36:58.814594
MHUBD,Minehub Technologies Inc.,0.135,-0.0393,-22.53,2100,29789,0,2024-03-10T19:36:58.814594
NTMFF,Neotech Metals Corp.,0.26,-0.1724,-39.87,5635,131040,0,2024-03-10T19:36:58.814594
SCPX,"Scorpius Holdings, Inc.",0.165,-0.175,-51.47,10298000,412478,0,2024-03-10T19:36:58.814594
TIOG,"Tingo Group, Inc.",0.02,-0.005,-20.0,1037000,786840,0,2024-03-10T19:36:58.814594
FRCHL,First Republic Bank,0.02,-0.01,-33.33,2251,69244,0,2024-03-10T19:36:58.814594
FRCJL,First Republic Bank,0.02,-0.01,-33.33,1400,202130,0,2024-03-10T19:36:58.814594
CRGEQ,"Charge Enterprises, Inc.",0.011,-0.01,-47.62,13372000,25005000,0,2024-03-10T19:36:58.814594
BFXXQ,BowFlex Inc.,0.0307,-0.0094,-23.44,582981,546002,0,2024-03-10T19:36:58.814594
