Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
FXGDF,FELIX GOLD LTD.,0.32,-0.22,-40.74,10000,22696,157468000,2026-02-16T07:40:26.819565
CRSF,Crisp Momentum Inc.,0.06,-0.06,-49.0,400000,12983,125437000,2026-02-16T07:40:26.819565
PMTYF,Playmates Toys Limited,0.04,-0.02,-39.17,220004,16152,59259000,2026-02-16T07:40:26.819565
INTS,"Intensity Therapeutics, Inc.",0.25,-0.12,-32.58,9395000,2029000,15028000,2026-02-16T07:40:26.819565
STMGF,Stamper Oil & Gas Corp.,0.12,-0.76,-86.44,10000,12778,13732000,2026-02-16T07:40:26.819565
FLMCF,First Lithium Minerals Corp.,0.07,-0.03,-30.96,15000,17011,11770000,2026-02-16T07:40:26.819565
UMCN,"UMC, Inc.",0.01,-0.02,-63.33,11000,12822,7281000,2026-02-16T07:40:26.819565
FAMDF,Futura Medical plc,0.01,-0.02,-63.0,1000,30477,7046000,2026-02-16T07:40:26.819565
SVUHF,SRIVARU Holding Limited,0.02,-0.03,-52.52,5,10159,6026000,2026-02-16T07:40:26.819565
GPLS,"Geopulse Exploration, Inc.",0.03,-0.01,-37.25,30000,22865,3235000,2026-02-16T07:40:26.819565
LINMF,Linear Minerals Corp.,0.04,-0.02,-33.21,51793,65895,2720000,2026-02-16T07:40:26.819565
KSTBF,Kestrel Gold Inc.,0.03,-0.02,-43.18,25000,15474,2718000,2026-02-16T07:40:26.819565
SLRRF,Silver Range Resources Ltd.,0.03,-0.09,-78.63,5007,21986,2460000,2026-02-16T07:40:26.819565
TROUF,Troubadour Resources Inc.,0.02,-0.01,-38.98,170885,14570,1419000,2026-02-16T07:40:26.819565
TAAG,The Awareness Group Inc,0.02,-0.03,-61.82,553,16864,1252000,2026-02-16T07:40:26.819565
TZPC,ThermaFreeze Products Corporation,0.02,-0.01,-33.8,30099,79939,847722,2026-02-16T07:40:26.819565
ENFY,Enlightify Inc.,0.03,-0.02,-41.97,22,18822,455736,2026-02-16T07:40:26.819565
GHBWF,Glass House Brands Inc.,0.15,-0.07,-32.89,3150,59829,0,2026-02-16T07:40:26.819565
