Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
OBNNF,Osisko Mining Inc.,3.48,1.36,64.15,2170000,371330,1272000000,2024-08-13T06:28:57.008354
CWEGF,Crew Energy Inc.,4.99,2.16,76.33,366766,68333,787522000,2024-08-13T06:28:57.008354
PSNL,"Personalis, Inc.",4.31,1.05,32.21,4729000,988041,223856000,2024-08-13T06:28:57.008354
TLS,Telos Corporation,2.625,0.625,31.25,3567000,701659,188365000,2024-08-13T06:28:57.008354
SELX,Semilux International Ltd.,1.64,0.45,37.82,81358,20967,61383000,2024-08-13T06:28:57.008354
PSIG,PS International Group Ltd.,2.3,1.29,127.72,180563000,11343000,55851000,2024-08-13T06:28:57.008354
LASE,Laser Photonics Corporation,4.34,1.1,33.95,1062000,200664,53254000,2024-08-13T06:28:57.008354
INDO,Indonesia Energy Corporation Limited,4.63,1.39,42.9,32250000,2187000,47239000,2024-08-13T06:28:57.008354
WAVD,"WaveDancer, Inc.",3.17,0.99,45.41,317642,24712,6382000,2024-08-13T06:28:57.008354
SXTP,"60 Degrees Pharmaceuticals, Inc.",1.62,0.5004,44.69,13077000,659771,2729000,2024-08-13T06:28:57.008354
WHLR,"Wheeler Real Estate Investment Trust, Inc.",3.29,1.25,61.27,4758000,141099,1865000,2024-08-13T06:28:57.008354
