Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
FIVN,"Five9, Inc.",31.22,-11.25,-26.49,13555000,1464000,2333000000,2024-08-11T16:58:43.703687
ARLO,"Arlo Technologies, Inc.",11.4,-2.1,-15.56,3411000,1021000,1139000000,2024-08-11T16:58:43.703687
ARRY,"Array Technologies, Inc.",7.1,-1.89,-21.02,26493000,5724000,1079000000,2024-08-11T16:58:43.703687
PUBM,"PubMatic, Inc.",14.06,-5.54,-28.27,4043000,476008,697152000,2024-08-11T16:58:43.703687
MNTK,"Montauk Renewables, Inc.",4.28,-1.07,-20.0,353843,248698,614664000,2024-08-11T16:58:43.703687
FNA,"Paragon 28, Inc.",6.64,-1.67,-20.1,2044000,796780,554721000,2024-08-11T16:58:43.703687
ZJYL,Jin Medical International Ltd.,3.16,-0.77,-19.59,210056,240906,494689000,2024-08-11T16:58:43.703687
MITK,"Mitek Systems, Inc.",8.42,-2.87,-25.42,3305000,603369,393977000,2024-08-11T16:58:43.703687
EBS,Emergent BioSolutions Inc.,7.09,-1.31,-15.6,3599000,2757000,375108000,2024-08-11T16:58:43.703687
BTMD,biote Corp.,5.49,-1.28,-18.91,477125,246562,340580000,2024-08-11T16:58:43.703687
EB,"Eventbrite, Inc.",3.14,-0.66,-17.37,10655000,1916000,301757000,2024-08-11T16:58:43.703687
SSP,The E.W. Scripps Company,2.37,-0.59,-19.93,867444,951206,202374000,2024-08-11T16:58:43.703687
MGX,"Metagenomi, Inc.",2.88,-0.59,-17.0,175280,78919,107897000,2024-08-11T16:58:43.703687
FEBO,Fenbo Holdings Limited,8.46,-1.74,-17.06,86362,43133,93589000,2024-08-11T16:58:43.703687
IDN,"Intellicheck, Inc.",2.07,-0.82,-28.37,173587,83095,40298000,2024-08-11T16:58:43.703687
VRM,"Vroom, Inc.",5.61,-1.55,-21.65,201734,28764,10150000,2024-08-11T16:58:43.703687
WHLR,"Wheeler Real Estate Investment Trust, Inc.",2.04,-0.48,-19.05,202120,63559,1156000,2024-08-11T16:58:43.703687
